ISIN,Mnemonic,SecurityDesc,SecurityType,Currency,SecurityID,Date,Time,StartPrice,MaxPrice,MinPrice,EndPrice,TradedVolume,NumberOfTrades
IE00B5BMR087,SXR8,ISHSVII-CORE S+P500 DLACC,ETF,EUR,2505689,2020-11-24,08:25,306.22,306.22,306.22,306.22,304,1
IE00B5M4WH52,IUSP,ISH3-I.JPM.EMLGB.UETF DLD,ETF,EUR,2505709,2020-11-24,08:25,48.949,48.949,48.949,48.949,2,2
IE00B52VJ196,IUSK,ISHSII-MSCI EUR.SRI EOACC,ETF,EUR,2505723,2020-11-24,08:25,49.675,49.675,49.675,49.675,555,2
IE00B6R52036,IS0E,ISV-GOLD.PROD.U.ETF DLA,ETF,EUR,2505739,2020-11-24,08:25,12.358,12.358,12.358,12.358,390,1
IE00B6SPMN59,IBCK,ISHSVI-E.S+P500MIN.V.DL A,ETF,EUR,2505742,2020-11-24,08:25,55.89,55.89,55.89,55.89,100,1
IE00B652H904,EUNY,ISHSV-EM DIVID.U.ETF DLD,ETF,EUR,2505761,2020-11-24,08:25,15.856,15.856,15.856,15.856,815,1
IE00B66F4759,EUNW,IS EO H.Y.CO.BD U.ETF EOD,ETF,EUR,2505762,2020-11-24,08:25,101.43,101.43,101.43,101.43,242,1
IE0005042456,IUSZ,IS CO.FTSE 100 U.ETF LSD,ETF,EUR,2505794,2020-11-24,08:25,7.079,7.079,7.079,7.079,1620,1
IE0031442068,IUSA,ISHS-CORE S+P 500 DL D,ETF,EUR,2505798,2020-11-24,08:25,30.31,30.31,30.303,30.303,18482,6
LU0292107645,DBX1,XTR.MSCI EM.MKT.SWAP 1C,ETF,EUR,2505859,2020-11-24,08:25,45.312,45.312,45.312,45.312,335,1
LU0322250985,DX2G,XTR.CAC 40 1D,ETF,EUR,2505876,2020-11-24,08:25,57.3,57.3,57.3,57.3,34,1
LU0322251520,DXS3,XTR.S+P 500 IN.DA.SW. 1C,ETF,EUR,2505877,2020-11-24,08:25,8.512,8.516,8.512,8.516,3026,2
LU0328475792,DX2X,XTR.STOXX EUROPE 600 1C,ETF,EUR,2505887,2020-11-24,08:25,87.07,87.07,87.07,87.07,294,2
LU0411078552,DBPG,XTR.S+P 500 2X L.D.S. 1C,ETF,EUR,2505938,2020-11-24,08:25,86.47,86.47,86.47,86.47,297,2
LU0484968812,XB4F,XTR.II ESG EUR CORP.BD 1D,ETF,EUR,2505978,2020-11-24,08:25,160.66,160.66,160.66,160.66,2,2
LU0486851024,D5BL,XTR.MSCI EUROPE VAL. 1C,ETF,EUR,2505980,2020-11-24,08:25,20.95,20.95,20.95,20.95,500,2
LU0490618542,D5BM,XTR.S+P 500 SWAP 1CDL,ETF,EUR,2505991,2020-11-24,08:25,57.05,57.05,57.05,57.05,1103,2
LU0775917882,GYC,"GRAND CITY PROPERT.EO-,10",Common stock,EUR,2506054,2020-11-24,08:25,19.67,19.67,19.67,19.67,217,1
LU1250154413,ADJ,ADLER GROUP S.A. NPV,Common stock,EUR,2506119,2020-11-24,08:25,23.74,23.8,23.68,23.8,1166,8
NL0000235190,AIR,AIRBUS,Common stock,EUR,2506257,2020-11-24,08:25,94.06,94.2,94.06,94.2,69,19
NL0011375019,SNH,"STEINHOFF INT.HLDG.EO-,50",Common stock,EUR,2506267,2020-11-24,08:25,0.0453,0.0453,0.0453,0.0453,20000,1
NL0012044747,SAE,SHOP APOTHEKE EUROPE INH.,Common stock,EUR,2506271,2020-11-24,08:25,128.8,128.8,128.6,128.6,60,2
NL0012169213,QIA,"QIAGEN NV         EO -,01",Common stock,EUR,2506272,2020-11-24,08:25,39.75,39.77,39.72,39.77,1341,12
DE000A2BDEB6,4RT6,WITR COM.SEC.DZ08/UN.IDX,ETC,EUR,2506304,2020-11-24,08:25,2.9552,2.9552,2.9552,2.9552,20003,3
SE0000106270,HMSB,HENNES + MAURITZ B SK-125,Common stock,EUR,2506366,2020-11-24,08:25,18,18,18,18,2,1
DE000ETF9504,E950,LY.1-LYX.EO STOX.50 U.E.I,ETF,EUR,2506381,2020-11-24,08:25,35.32,35.32,35.32,35.32,72,1
DE0002635281,EXSG,IS.EO ST.SEL.DIV.30 U.ETF,ETF,EUR,2506382,2020-11-24,08:25,15.718,15.718,15.718,15.718,689,1
DE0005933956,EXW1,ISH.CORE EO STOX.50 U.ETF,ETF,EUR,2506383,2020-11-24,08:25,35.2,35.2,35.19,35.19,3833,2
FR0010424135,LSK7,LYX.EURO ST.50D.(-1X)I. A,ETF,EUR,2506385,2020-11-24,08:25,13.908,13.908,13.908,13.908,1201,1
FR0010424143,LSK8,LYX.EURO ST.50D.(-2X)I. A,ETF,EUR,2506386,2020-11-24,08:25,2.313,2.313,2.313,2.313,3066,1
FR0010468983,LYMZ,LYX.EURO ST.50D.(2X)L. A,ETF,EUR,2506387,2020-11-24,08:25,25.95,25.95,25.95,25.95,1901,1
LU0292095535,DXSA,XTR.EO STOXX QUAL.DIV.1D,ETF,EUR,2506402,2020-11-24,08:25,18.836,18.836,18.836,18.836,169,1
LU0292106753,DXSP,XTR.EU.ST.50 SH.DA.SW. 1C,ETF,EUR,2506403,2020-11-24,08:25,10.784,10.784,10.784,10.784,9550,1
LU0380865021,DXET,XTR.EURO STOXX 50 1C,ETF,EUR,2506406,2020-11-24,08:25,52.91,52.91,52.89,52.89,5057,2
US01609W1027,AHLA,ALIBABA GR.HLDG SP.ADR 8,Common stock,EUR,2506421,2020-11-24,08:25,232.5,234,232.5,234,787,53
US0378331005,APC,APPLE INC.,Common stock,EUR,2506434,2020-11-24,08:25,96.67,96.67,96.6,96.6,65,3
US0846707026,BRYN,"BERKSH. H.B NEW DL-,00333",Common stock,EUR,2506447,2020-11-24,08:25,195.18,195.18,195.18,195.18,25,1
US0970231058,BCO,BOEING CO.           DL 5,Common stock,EUR,2506450,2020-11-24,08:25,182.32,182.58,182,182.58,289,8
US1667641005,CHV,"CHEVRON CORP.      DL-,75",Common stock,EUR,2506456,2020-11-24,08:25,78.22,78.22,78.22,78.22,10,1
US30231G1022,XONA,EXXON MOBIL CORP.,Common stock,EUR,2506483,2020-11-24,08:25,33.84,33.85,33.81,33.81,1432,7
US3682872078,GAZ,GAZPROM ADR SP./2 RL 5L 5,Common stock,EUR,2506491,2020-11-24,08:25,4.075,4.079,4.075,4.079,890,3
US5949181045,MSF,"MICROSOFT    DL-,00000625",Common stock,EUR,2506530,2020-11-24,08:25,178.3,178.3,178.3,178.3,45,1
US6541061031,NKE,NIKE INC. B,Common stock,EUR,2506538,2020-11-24,08:25,113.7,113.7,113.7,113.7,85,1
US6549022043,NOAA,"NOKIA OYJ A ADR 1/EO-,06",Common stock,EUR,2506540,2020-11-24,08:25,3.36,3.36,3.36,3.36,4000,1
US67066G1040,NVD,"NVIDIA CORP.      DL-,001",Common stock,EUR,2506544,2020-11-24,08:25,445.7,445.7,445.7,445.7,38,1
US7170811035,PFE,"PFIZER INC.        DL-,05",Common stock,EUR,2506553,2020-11-24,08:25,30.9,30.9,30.9,30.9,160,1
US88160R1014,TL0,"TESLA INC. DL -,001",Common stock,EUR,2506575,2020-11-24,08:25,452.5,452.5,451.7,451.7,98,3
IE00BTJRMP35,XMME,X(IE)-MSCI EM.MKTS 1CDL,ETF,EUR,2511295,2020-11-24,08:25,49.463,49.493,49.463,49.493,4600,3
DE000A2E4K43,DHER,DELIVERY HERO SE NA O.N.,Common stock,EUR,2518798,2020-11-24,08:25,98.6,98.74,98.56,98.72,1014,21
LU1673108939,AT1,"AROUNDTOWN EO-,01",Common stock,EUR,2653294,2020-11-24,08:25,5.642,5.644,5.64,5.642,8186,10
DE000A2E4LE9,VBX,VOLTABOX AG  INH. O.N.,Common stock,EUR,2714380,2020-11-24,08:25,4.78,4.79,4.78,4.79,904,2
DE000A0TGJ55,VAR1,VARTA AG O.N.,Common stock,EUR,2721826,2020-11-24,08:25,110,110.2,109.7,109.8,1565,20
IE00B3XXRP09,VUSA,VANGUARD S+P 500U.ETF DLD,ETF,EUR,2749249,2020-11-24,08:25,57.7,57.7,57.686,57.686,998,3
IE00B8GKDB10,VGWD,VA.FTSE A.W.H.D.Y.UETFDLD,ETF,EUR,2749251,2020-11-24,08:25,45.87,45.87,45.87,45.87,20,1
IE00B945VV12,VGEU,VANG.FTSE DEV.EU.UETF EOD,ETF,EUR,2749254,2020-11-24,08:25,30.4,30.4,30.4,30.4,522,1
DE000A161408,HFG,HELLOFRESH SE  INH O.N.,Common stock,EUR,2759535,2020-11-24,08:25,46.56,46.56,46.34,46.34,13298,60
LU1704650164,BFSA,BEFESA S.A. ORD. O.N.,Common stock,EUR,2759536,2020-11-24,08:25,40.55,40.55,40.55,40.55,25,1
IE00BYXG2H39,2B70,ISIV-NASDAQ US BIOTE. DLA,ETF,EUR,2811271,2020-11-24,08:25,5.302,5.302,5.302,5.302,100,1
LU1646360971,LMVF,MUL-L.CORE MSCI EMU(DR) D,ETF,EUR,2835507,2020-11-24,08:25,48.045,48.045,48.045,48.045,100,1
LU1681041973,EHF1,AIS-AM.E.H.D.F.EOC,ETF,EUR,2965110,2020-11-24,08:25,120.72,120.72,120.72,120.72,148,1
DE000A2GS5D8,DMP,DERMAPHARM HLDG INH O.N.,Common stock,EUR,2984169,2020-11-24,08:25,53.02,53.14,53.02,53.12,309,9
DE000SHL1006,SHL,SIEMENS HEALTH.AG NA O.N.,Common stock,EUR,3058562,2020-11-24,08:25,37.57,37.615,37.57,37.58,3676,11
LU1681044720,540J,AIS-AM.MSCI SWITZ. EOC,ETF,EUR,3089133,2020-11-24,08:25,332.2,332.2,332.2,332.2,10,1
LU1681038243,6AQQ,AIS-AM.MSCI NDQ100 EOC,ETF,EUR,3127765,2020-11-24,08:25,112.24,112.24,112.24,112.24,128,1
IE00BFMNHK08,XZEU,X(IE)-MSCI EUROPE ESG 1C,ETF,EUR,3178223,2020-11-24,08:25,21.265,21.265,21.265,21.265,1801,1
DE000A14KEB5,H24,HOME24 SE  INH O.N.,Common stock,EUR,3248395,2020-11-24,08:25,17.602,17.602,17.602,17.602,104,1
DE000A2JNWZ9,ASL,AKASOL AG  INH. O.N.,Common stock,EUR,3299907,2020-11-24,08:25,71.54,71.54,71.54,71.54,93,2
IE00BYVQ9F29,NQSE,ISHSVII-NASDAQ 100 EOHACC,ETF,EUR,3434011,2020-11-24,08:25,7.722,7.722,7.722,7.722,360,1
IE00BG0J4C88,L0CK,ISHSIV-DIGITIL.SECUR.DL A,ETF,EUR,3437365,2020-11-24,08:25,5.349,5.349,5.349,5.349,80,1
DE000KBX1006,KBX,KNORR-BREMSE AG  INH O.N.,Common stock,EUR,3502744,2020-11-24,08:25,109.12,109.12,109.1,109.1,181,4
IE00BZ12WP82,LIN,"LINDE PLC        EO 0,001",Common stock,EUR,3553182,2020-11-24,08:25,214.3,214.3,213.9,213.9,1468,11
